,head1,relation1,head2,relation2,cos_sim_score
43,Course2_W1-S2-L2_Regular_Expressions_in_Practical_NLP_6-04,concept_vocab_index,Course2_W4-S2-L3_Sequence_Models_for_Named_Entity_Recognition_15-05,concept_vocab_index,0.7506860818897091
44,Course2_W1-S2-L2_Regular_Expressions_in_Practical_NLP_6-04,concept_vocab_index,Course2_W4-S2-L3_Sequence_Models_for_Named_Entity_Recognition_15-05,concept_vocab_index,0.7506860818897091
45,Course2_W1-S2-L2_Regular_Expressions_in_Practical_NLP_6-04,concept_vocab_index,Course2_W4-S2-L3_Sequence_Models_for_Named_Entity_Recognition_15-05,concept_vocab_index,0.7506860818897091
46,Course2_W1-S2-L2_Regular_Expressions_in_Practical_NLP_6-04,concept_vocab_index,Course2_W4-S2-L3_Sequence_Models_for_Named_Entity_Recognition_15-05,concept_vocab_index,0.7506860818897091
47,Course2_W1-S2-L2_Regular_Expressions_in_Practical_NLP_6-04,concept_vocab_index,Course2_W4-S2-L3_Sequence_Models_for_Named_Entity_Recognition_15-05,concept_vocab_index,0.7506860818897091
48,Course2_W1-S2-L2_Regular_Expressions_in_Practical_NLP_6-04,concept_vocab_index,Course2_W4-S2-L3_Sequence_Models_for_Named_Entity_Recognition_15-05,concept_vocab_index,0.7506860818897091
49,Course2_W1-S2-L2_Regular_Expressions_in_Practical_NLP_6-04,concept_vocab_index,Course2_W4-S2-L3_Sequence_Models_for_Named_Entity_Recognition_15-05,concept_vocab_index,0.7506860818897091
50,Course3_W3-S1-L6_-_NLP_Tasks_2-3_-_20_slides_15-33,concept_vocab_index,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,0.6965519141123062
51,Course3_W3-S1-L6_-_NLP_Tasks_2-3_-_20_slides_15-33,concept_vocab_index,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,0.6965519141123062
52,Course3_W3-S1-L6_-_NLP_Tasks_2-3_-_20_slides_15-33,concept_vocab_index,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,0.6965519141123062
53,Course3_W3-S1-L6_-_NLP_Tasks_2-3_-_20_slides_15-33,concept_vocab_index,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,0.6965519141123062
54,Course3_W3-S1-L6_-_NLP_Tasks_2-3_-_20_slides_15-33,concept_vocab_index,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,0.6965519141123062
55,Course3_W3-S1-L6_-_NLP_Tasks_2-3_-_20_slides_15-33,concept_vocab_index,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,0.6965519141123062
56,Course3_W3-S1-L6_-_NLP_Tasks_2-3_-_20_slides_15-33,concept_vocab_index,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,0.6965519141123062
57,Course3_W3-S1-L6_-_NLP_Tasks_2-3_-_20_slides_15-33,concept_vocab_index,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,0.6965519141123062
58,Course3_W3-S1-L6_-_NLP_Tasks_2-3_-_20_slides_15-33,concept_vocab_index,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,0.6965519141123062
59,Course3_W3-S1-L6_-_NLP_Tasks_2-3_-_20_slides_15-33,concept_vocab_index,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,0.6965519141123062
60,Course3_W3-S1-L6_-_NLP_Tasks_2-3_-_20_slides_15-33,concept_vocab_index,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,0.6965519141123062
61,Course3_W3-S1-L6_-_NLP_Tasks_2-3_-_20_slides_15-33,concept_vocab_index,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,0.6965519141123062
62,Course3_W3-S1-L6_-_NLP_Tasks_2-3_-_20_slides_15-33,concept_vocab_index,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,0.6965519141123062
63,Course3_W3-S1-L6_-_NLP_Tasks_2-3_-_20_slides_15-33,concept_vocab_index,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,0.6965519141123062
64,Course3_W3-S1-L6_-_NLP_Tasks_2-3_-_20_slides_15-33,concept_vocab_index,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,0.6965519141123062
65,Course3_W3-S1-L6_-_NLP_Tasks_2-3_-_20_slides_15-33,concept_vocab_index,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,0.6965519141123062
66,Course3_W3-S1-L6_-_NLP_Tasks_2-3_-_20_slides_15-33,concept_vocab_index,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,0.6965519141123062
67,Course3_W3-S1-L6_-_NLP_Tasks_2-3_-_20_slides_15-33,concept_vocab_index,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,0.6965519141123062
68,Course3_W3-S1-L6_-_NLP_Tasks_2-3_-_20_slides_15-33,concept_vocab_index,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,0.6965519141123062
69,Course3_W3-S1-L6_-_NLP_Tasks_2-3_-_20_slides_15-33,concept_vocab_index,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,0.6965519141123062
70,Course3_W3-S1-L6_-_NLP_Tasks_2-3_-_20_slides_15-33,concept_vocab_index,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,0.6965519141123062
71,Course3_W3-S1-L6_-_NLP_Tasks_2-3_-_20_slides_15-33,concept_vocab_index,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,0.6965519141123062
72,Course3_W3-S1-L6_-_NLP_Tasks_2-3_-_20_slides_15-33,concept_vocab_index,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,0.6965519141123062
73,Course3_W3-S1-L6_-_NLP_Tasks_2-3_-_20_slides_15-33,concept_vocab_index,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,0.6965519141123062
74,Course1_W7-S1-L2_Two_Example_Problems_11-19,concept_vocab_index,Course2_W2-S1-L1_Introduction_to_N-grams_8-41,concept_vocab_index,0.635155679410958
75,Course1_W7-S1-L2_Two_Example_Problems_11-19,concept_vocab_index,Course2_W2-S1-L1_Introduction_to_N-grams_8-41,concept_vocab_index,0.635155679410958
76,Course1_W7-S1-L2_Two_Example_Problems_11-19,concept_vocab_index,Course2_W2-S1-L1_Introduction_to_N-grams_8-41,concept_vocab_index,0.635155679410958
77,Course1_W7-S1-L2_Two_Example_Problems_11-19,concept_vocab_index,Course2_W2-S1-L1_Introduction_to_N-grams_8-41,concept_vocab_index,0.635155679410958
78,Course1_W7-S1-L2_Two_Example_Problems_11-19,concept_vocab_index,Course2_W2-S1-L1_Introduction_to_N-grams_8-41,concept_vocab_index,0.635155679410958
79,Course1_W7-S1-L2_Two_Example_Problems_11-19,concept_vocab_index,Course2_W2-S1-L1_Introduction_to_N-grams_8-41,concept_vocab_index,0.635155679410958
80,Course1_W7-S1-L2_Two_Example_Problems_11-19,concept_vocab_index,Course2_W2-S1-L1_Introduction_to_N-grams_8-41,concept_vocab_index,0.635155679410958
81,Course1_W7-S1-L2_Two_Example_Problems_11-19,concept_vocab_index,Course2_W2-S1-L1_Introduction_to_N-grams_8-41,concept_vocab_index,0.635155679410958
82,Course1_W7-S1-L2_Two_Example_Problems_11-19,concept_vocab_index,Course2_W2-S1-L1_Introduction_to_N-grams_8-41,concept_vocab_index,0.635155679410958
83,Course1_W7-S1-L2_Two_Example_Problems_11-19,concept_vocab_index,Course2_W2-S1-L1_Introduction_to_N-grams_8-41,concept_vocab_index,0.635155679410958
84,Course1_W7-S1-L2_Two_Example_Problems_11-19,concept_vocab_index,Course2_W2-S1-L1_Introduction_to_N-grams_8-41,concept_vocab_index,0.635155679410958
85,Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36,concept_vocab_index,Course1_W7-S1-L9_Smoothing-Regularization_in_Log-linear_Models_15-12,concept_vocab_index,0.8085992599620482
86,Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36,concept_vocab_index,Course1_W7-S1-L9_Smoothing-Regularization_in_Log-linear_Models_15-12,concept_vocab_index,0.8085992599620482
87,Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36,concept_vocab_index,Course1_W7-S1-L9_Smoothing-Regularization_in_Log-linear_Models_15-12,concept_vocab_index,0.8085992599620482
88,Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36,concept_vocab_index,Course1_W7-S1-L9_Smoothing-Regularization_in_Log-linear_Models_15-12,concept_vocab_index,0.8085992599620482
89,Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36,concept_vocab_index,Course1_W7-S1-L9_Smoothing-Regularization_in_Log-linear_Models_15-12,concept_vocab_index,0.8085992599620482
90,Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36,concept_vocab_index,Course1_W7-S1-L9_Smoothing-Regularization_in_Log-linear_Models_15-12,concept_vocab_index,0.8085992599620482
91,Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36,concept_vocab_index,Course1_W7-S1-L9_Smoothing-Regularization_in_Log-linear_Models_15-12,concept_vocab_index,0.8085992599620482
92,Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36,concept_vocab_index,Course1_W7-S1-L9_Smoothing-Regularization_in_Log-linear_Models_15-12,concept_vocab_index,0.8085992599620482
93,Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36,concept_vocab_index,Course1_W7-S1-L9_Smoothing-Regularization_in_Log-linear_Models_15-12,concept_vocab_index,0.8085992599620482
94,Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36,concept_vocab_index,Course1_W7-S1-L9_Smoothing-Regularization_in_Log-linear_Models_15-12,concept_vocab_index,0.8085992599620482
95,Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36,concept_vocab_index,Course1_W7-S1-L9_Smoothing-Regularization_in_Log-linear_Models_15-12,concept_vocab_index,0.8085992599620482
96,Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36,concept_vocab_index,Course1_W7-S1-L9_Smoothing-Regularization_in_Log-linear_Models_15-12,concept_vocab_index,0.8085992599620482
97,Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36,concept_vocab_index,Course1_W7-S1-L9_Smoothing-Regularization_in_Log-linear_Models_15-12,concept_vocab_index,0.8085992599620482
98,Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36,concept_vocab_index,Course1_W7-S1-L9_Smoothing-Regularization_in_Log-linear_Models_15-12,concept_vocab_index,0.8085992599620482
99,Course2_W2-S1-L1_Introduction_to_N-grams_8-41,concept_vocab_index,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,0.7516664101792606
100,Course2_W2-S1-L1_Introduction_to_N-grams_8-41,concept_vocab_index,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,0.7516664101792606
101,Course2_W2-S1-L1_Introduction_to_N-grams_8-41,concept_vocab_index,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,0.7516664101792606
102,Course2_W2-S1-L1_Introduction_to_N-grams_8-41,concept_vocab_index,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,0.7516664101792606
103,Course2_W2-S1-L1_Introduction_to_N-grams_8-41,concept_vocab_index,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,0.7516664101792606
104,Course2_W2-S1-L1_Introduction_to_N-grams_8-41,concept_vocab_index,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,0.7516664101792606
105,Course2_W2-S1-L1_Introduction_to_N-grams_8-41,concept_vocab_index,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,0.7516664101792606
106,Course2_W2-S1-L1_Introduction_to_N-grams_8-41,concept_vocab_index,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,0.7516664101792606
107,Course2_W2-S1-L1_Introduction_to_N-grams_8-41,concept_vocab_index,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,0.7516664101792606
108,Course2_W2-S1-L1_Introduction_to_N-grams_8-41,concept_vocab_index,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,0.7516664101792606
109,Course2_W2-S1-L1_Introduction_to_N-grams_8-41,concept_vocab_index,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,0.7516664101792606
110,Course2_W2-S1-L1_Introduction_to_N-grams_8-41,concept_vocab_index,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,0.7516664101792606
111,Course2_W2-S1-L1_Introduction_to_N-grams_8-41,concept_vocab_index,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,0.7516664101792606
112,Course2_W2-S1-L1_Introduction_to_N-grams_8-41,concept_vocab_index,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,0.7516664101792606
113,Course2_W2-S1-L1_Introduction_to_N-grams_8-41,concept_vocab_index,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,0.7516664101792606
114,Course2_W8-S2-L3_Passage_Retrieval_and_Answer_Extraction_6-38,concept_vocab_index,Course2_W8-S2-L4_Using_Knowledge_in_QA_4-25,concept_vocab_index,0.6953327428690429
115,Course2_W8-S2-L3_Passage_Retrieval_and_Answer_Extraction_6-38,concept_vocab_index,Course2_W8-S2-L4_Using_Knowledge_in_QA_4-25,concept_vocab_index,0.6953327428690429
116,Course2_W8-S2-L3_Passage_Retrieval_and_Answer_Extraction_6-38,concept_vocab_index,Course2_W8-S2-L4_Using_Knowledge_in_QA_4-25,concept_vocab_index,0.6953327428690429
117,Course2_W8-S2-L3_Passage_Retrieval_and_Answer_Extraction_6-38,concept_vocab_index,Course2_W8-S2-L4_Using_Knowledge_in_QA_4-25,concept_vocab_index,0.6953327428690429
118,Course2_W8-S2-L3_Passage_Retrieval_and_Answer_Extraction_6-38,concept_vocab_index,Course2_W8-S2-L4_Using_Knowledge_in_QA_4-25,concept_vocab_index,0.6953327428690429
119,Course2_W8-S2-L3_Passage_Retrieval_and_Answer_Extraction_6-38,concept_vocab_index,Course2_W8-S2-L4_Using_Knowledge_in_QA_4-25,concept_vocab_index,0.6953327428690429
120,Course2_W8-S2-L3_Passage_Retrieval_and_Answer_Extraction_6-38,concept_vocab_index,Course2_W8-S2-L4_Using_Knowledge_in_QA_4-25,concept_vocab_index,0.6953327428690429
121,Course2_W8-S2-L3_Passage_Retrieval_and_Answer_Extraction_6-38,concept_vocab_index,Course2_W8-S2-L4_Using_Knowledge_in_QA_4-25,concept_vocab_index,0.6953327428690429
122,Course2_W8-S2-L3_Passage_Retrieval_and_Answer_Extraction_6-38,concept_vocab_index,Course2_W8-S2-L4_Using_Knowledge_in_QA_4-25,concept_vocab_index,0.6953327428690429
123,Course2_W8-S2-L3_Passage_Retrieval_and_Answer_Extraction_6-38,concept_vocab_index,Course2_W8-S2-L4_Using_Knowledge_in_QA_4-25,concept_vocab_index,0.6953327428690429
124,Course2_W8-S2-L3_Passage_Retrieval_and_Answer_Extraction_6-38,concept_vocab_index,Course2_W8-S2-L4_Using_Knowledge_in_QA_4-25,concept_vocab_index,0.6953327428690429
125,Course2_W8-S2-L3_Passage_Retrieval_and_Answer_Extraction_6-38,concept_vocab_index,Course2_W8-S2-L4_Using_Knowledge_in_QA_4-25,concept_vocab_index,0.6953327428690429
126,Course2_W8-S2-L3_Passage_Retrieval_and_Answer_Extraction_6-38,concept_vocab_index,Course2_W8-S2-L4_Using_Knowledge_in_QA_4-25,concept_vocab_index,0.6953327428690429
127,Course2_W6-S1-L1_CFGs_and_PCFGs_15-29,concept_vocab_index,Course2_W6-S1-L2_Grammar_Transforms_12-05,concept_vocab_index,0.8513378269321576
128,Course2_W6-S1-L1_CFGs_and_PCFGs_15-29,concept_vocab_index,Course2_W6-S1-L2_Grammar_Transforms_12-05,concept_vocab_index,0.8513378269321576
129,Course2_W6-S1-L1_CFGs_and_PCFGs_15-29,concept_vocab_index,Course2_W6-S1-L2_Grammar_Transforms_12-05,concept_vocab_index,0.8513378269321576
130,Course2_W6-S1-L1_CFGs_and_PCFGs_15-29,concept_vocab_index,Course2_W6-S1-L2_Grammar_Transforms_12-05,concept_vocab_index,0.8513378269321576
131,Course2_W6-S1-L1_CFGs_and_PCFGs_15-29,concept_vocab_index,Course2_W6-S1-L2_Grammar_Transforms_12-05,concept_vocab_index,0.8513378269321576
132,Course2_W6-S1-L1_CFGs_and_PCFGs_15-29,concept_vocab_index,Course2_W6-S1-L2_Grammar_Transforms_12-05,concept_vocab_index,0.8513378269321576
133,Course2_W6-S1-L1_CFGs_and_PCFGs_15-29,concept_vocab_index,Course2_W6-S1-L2_Grammar_Transforms_12-05,concept_vocab_index,0.8513378269321576
134,Course2_W6-S1-L1_CFGs_and_PCFGs_15-29,concept_vocab_index,Course2_W6-S1-L2_Grammar_Transforms_12-05,concept_vocab_index,0.8513378269321576
135,Course2_W6-S1-L1_CFGs_and_PCFGs_15-29,concept_vocab_index,Course2_W6-S1-L2_Grammar_Transforms_12-05,concept_vocab_index,0.8513378269321576
136,Course2_W6-S1-L1_CFGs_and_PCFGs_15-29,concept_vocab_index,Course2_W6-S1-L2_Grammar_Transforms_12-05,concept_vocab_index,0.8513378269321576
137,Course2_W6-S1-L1_CFGs_and_PCFGs_15-29,concept_vocab_index,Course2_W6-S1-L2_Grammar_Transforms_12-05,concept_vocab_index,0.8513378269321576
138,Course2_W6-S1-L1_CFGs_and_PCFGs_15-29,concept_vocab_index,Course2_W6-S1-L2_Grammar_Transforms_12-05,concept_vocab_index,0.8513378269321576
139,Course2_W6-S1-L1_CFGs_and_PCFGs_15-29,concept_vocab_index,Course2_W6-S1-L2_Grammar_Transforms_12-05,concept_vocab_index,0.8513378269321576
140,Course2_W6-S1-L1_CFGs_and_PCFGs_15-29,concept_vocab_index,Course2_W6-S1-L2_Grammar_Transforms_12-05,concept_vocab_index,0.8513378269321576
141,Course2_W6-S1-L1_CFGs_and_PCFGs_15-29,concept_vocab_index,Course2_W6-S1-L2_Grammar_Transforms_12-05,concept_vocab_index,0.8513378269321576
142,Course2_W6-S1-L1_CFGs_and_PCFGs_15-29,concept_vocab_index,Course2_W6-S1-L2_Grammar_Transforms_12-05,concept_vocab_index,0.8513378269321576
143,Course2_W6-S1-L1_CFGs_and_PCFGs_15-29,concept_vocab_index,Course2_W6-S1-L2_Grammar_Transforms_12-05,concept_vocab_index,0.8513378269321576
144,Course1_W3-S2-L2_Basics_of_PCFGs_Part_1_9-43,concept_vocab_index,Course2_W6-S3-L2_Greedy_Transition-Based_Parsing_31-05,concept_vocab_index,0.6415757661561255
145,Course1_W3-S2-L2_Basics_of_PCFGs_Part_1_9-43,concept_vocab_index,Course2_W6-S3-L2_Greedy_Transition-Based_Parsing_31-05,concept_vocab_index,0.6415757661561255
